Light_01.1	Heavy_01.1	Light_02.2	Heavy_02.2	Light_03.2	Heavy_03.2	Light_04.3	Heavy_04.3	Light_05.3	Heavy_05.3	Light_06.3	Light_07.3	Heavy_06.3
F47B7.2	2.63824e-05	2.63824e-05	6.831065e-05	3.351861e-06	4.556424e-05	1.368672e-05	0.0001153325	7.733966e-05	1.798442e-06	0.0001222534	1.798442e-06	1.798442e-06	1.798442e-06
clec-79	0.0005456084	0.0003977178	0.0005298905	0.0004671999	0.0007051962	0.0002375471	0.0009472817	0.0003163788	0.0005678588	0.0005201025	4.645019e-05	0.0009487657	0.0003510353
uggt-1	8.835569e-06	8.835569e-06	2.820622e-05	5.293358e-05	1.045678e-05	4.477733e-05	5.468511e-06	5.468511e-06	5.468511e-06	4.59192e-05	5.468511e-06	5.468511e-06	5.468511e-06
F48E3.4	0.000262134	0.0002570359	0.0004682383	0.0001052463	0.0003801156	0.0001703406	0.0004526061	9.303983e-06	0.0006327306	0.0001315187	0.0002397335	0.0004536476	0.0004473731
F48E8.3	7.71015e-05	2.679246e-07	7.301987e-06	2.783745e-05	2.852491e-05	2.78521e-05	1.257343e-05	1.257343e-05	1.257343e-05	0.0001269868	1.257343e-05	1.257343e-05	1.257343e-05
tag-296	6.636392e-07	6.636392e-07	2.654557e-06	6.636392e-05	2.654557e-06	2.654557e-06	6.636392e-07	6.636392e-07	6.636392e-07	6.636392e-07	6.636392e-07	6.636392e-07	6.636392e-07
F49F1.9	2.934189e-06	2.934189e-06	4.817091e-05	1.173676e-05	4.57389e-05	1.173676e-05	2.934189e-06	2.934189e-06	2.934189e-06	2.934189e-06	2.934189e-06	2.934189e-06	2.934189e-06
txdc-12.2	6.773549e-06	6.773549e-06	2.70942e-05	0.0001713091	2.70942e-05	5.978885e-05	6.773549e-06	6.773549e-06	6.773549e-06	6.773549e-06	6.773549e-06	6.773549e-06	6.773549e-06
aagr-4	6.615327e-07	6.615327e-07	2.646131e-06	1.058217e-05	2.646131e-06	1.058688e-05	6.615327e-07	6.615327e-07	6.615327e-07	6.615327e-07	6.615327e-07	6.615327e-07	6.615327e-07
F52E1.2	2.928255e-06	2.928255e-06	1.171302e-05	4.684164e-05	1.171302e-05	4.686252e-05	2.928255e-06	2.928255e-06	2.928255e-06	2.928255e-06	2.928255e-06	2.928255e-06	2.928255e-06
lmd-3	1.39107e-06	1.39107e-06	2.306653e-05	5.564281e-06	5.564281e-06	2.146218e-05	1.39107e-06	1.39107e-06	1.39107e-06	1.39107e-06	1.39107e-06	1.39107e-06	1.39107e-06
pccb-1	3.080375e-05	3.080375e-05	9.748106e-06	8.512141e-05	8.392982e-06	4.837289e-05	2.005177e-05	2.005177e-05	2.005177e-05	0.0001435987	2.005177e-05	2.005177e-05	2.005177e-05
F52E4.5	1.073594e-05	1.073594e-05	2.950342e-05	8.124761e-06	2.798321e-05	2.740596e-05	0.0001564156	1.81627e-07	0.0001577607	1.81627e-07	1.81627e-07	1.81627e-07	1.81627e-07
sec-3	2.538584e-07	3.255656e-05	1.403102e-06	1.482982e-05	1.509992e-05	1.483558e-05	2.850593e-06	6.523395e-05	2.850593e-06	2.850593e-06	2.850593e-06	2.850593e-06	2.850593e-06
oac-31	2.099515e-06	6.695148e-05	1.999066e-06	1.999066e-06	1.999066e-06	8.510406e-05	1.231092e-09	0.0001481214	1.231092e-09	0.0001259112	1.231092e-09	1.231092e-09	1.231092e-09
F52H2.6	2.844168e-07	2.844168e-07	1.137667e-06	2.844168e-05	1.137667e-06	1.137667e-06	2.844168e-07	2.844168e-07	2.844168e-07	2.844168e-07	2.844168e-07	2.844168e-07	2.844168e-07
F53B3.5	1.328774e-05	1.328774e-05	1.867903e-05	0.0001090009	1.814903e-05	1.765971e-05	4.57908e-07	0.0001320112	4.57908e-07	0.000113286	4.57908e-07	4.57908e-07	4.57908e-07
plpp-1.1	3.80293e-05	3.473957e-06	1.612282e-05	1.612282e-05	1.612282e-05	1.612282e-05	1.612282e-05	1.612282e-05	1.612282e-05	1.612282e-05	1.612282e-05	1.612282e-05	1.612282e-05
F53G12.8	0.0004621938	8.719652e-05	0.0002116741	1.061141e-05	1.061141e-05	1.061141e-05	3.697117e-05	3.697117e-05	3.697117e-05	3.697117e-05	3.697117e-05	3.697117e-05	3.697117e-05
cct-3	0.0006763251	0.0002096784	0.0004864582	0.0003639054	0.0004660222	0.0003331868	0.0004445829	0.0006880397	0.0005445649	0.0006816894	2.030253e-06	0.0005409533	0.0005340058
F54A3.5	8.145814e-06	8.145814e-06	5.241462e-07	5.241462e-07	5.241462e-07	0.0001846415	4.537359e-06	0.0002567945	4.537359e-06	0.0002132867	4.537359e-06	4.537359e-06	4.537359e-06
pmt-2	0.0004700596	0.0004700596	0.001104983	0.0001636868	0.0009806693	8.784359e-05	0.001518941	5.341675e-06	0.001436853	1.522916e-07	0.001953569	0.001920077	0.0001256719
F54E2.1	0.003578196	0.006648862	0.003508575	0.005886135	0.004192144	0.006726626	0.003539048	0.006700831	0.003237107	0.006370299	0.002710288	0.004589505	0.009387762
F54H12.3	3.247595e-06	7.904118e-05	5.099135e-05	0.0001106739	3.034887e-06	3.034887e-06	1.256136e-05	1.256136e-05	1.256136e-05	1.256136e-05	1.256136e-05	1.256136e-05	1.256136e-05
spt-16	1.659833e-06	1.659833e-06	1.013507e-05	2.464415e-05	2.241714e-06	2.241714e-06	4.363522e-08	4.363522e-08	4.363522e-08	6.029635e-05	4.363522e-08	4.363522e-08	4.363522e-08
sec-22	2.604049e-05	2.604049e-05	1.86339e-05	0.0001490324	1.654921e-05	3.265389e-08	2.604049e-05	2.604049e-05	2.604049e-05	2.604049e-05	2.604049e-05	2.604049e-05	2.604049e-05
aman-1	1.563699e-07	6.209125e-05	7.328271e-05	1.955135e-06	6.98341e-05	1.120071e-05	1.400393e-05	1.400393e-05	1.400393e-05	1.400393e-05	1.400393e-05	1.400393e-05	1.400393e-05
drd-5	4.511143e-07	4.511143e-07	1.804457e-06	4.511143e-05	1.804457e-06	1.804457e-06	4.511143e-07	4.511143e-07	4.511143e-07	4.511143e-07	4.511143e-07	4.511143e-07	4.511143e-07
wdr-12	3.40134e-07	3.40134e-07	1.360536e-06	3.40134e-05	1.360536e-06	1.360536e-06	3.40134e-07	3.40134e-07	3.40134e-07	3.40134e-07	3.40134e-07	3.40134e-07	3.40134e-07
F55F8.7	3.08343e-07	3.08343e-07	1.233372e-06	1.233372e-06	3.08343e-05	1.233372e-06	3.08343e-07	3.08343e-07	3.08343e-07	3.08343e-07	3.08343e-07	3.08343e-07	3.08343e-07
zipt-2.4	8.410232e-06	3.364093e-05	2.102558e-06	2.102558e-06	2.102558e-06	2.102558e-06	2.102558e-06	2.102558e-06	2.102558e-06	2.102558e-06	2.102558e-06	2.102558e-06	2.102558e-06
rod-1	2.394593e-06	2.394593e-06	9.578371e-06	9.727471e-05	9.578371e-06	6.334197e-06	2.394593e-06	2.394593e-06	2.394593e-06	2.394593e-06	2.394593e-06	2.394593e-06	2.394593e-06
F55G1.9	6.182406e-06	6.182406e-06	0.0001014972	2.472962e-05	9.637293e-05	2.472962e-05	6.182406e-06	6.182406e-06	6.182406e-06	6.182406e-06	6.182406e-06	6.182406e-06	6.182406e-06
egas-4	4.821255e-06	4.821255e-06	1.380367e-06	5.434948e-05	1.380367e-06	1.414146e-05	1.042125e-06	0.0001322533	1.042125e-06	8.053689e-05	1.042125e-06	1.042125e-06	1.042125e-06
F56B3.11	7.944851e-07	7.944851e-07	3.17794e-06	3.17794e-06	3.17794e-06	7.944851e-05	7.944851e-07	7.944851e-07	7.944851e-07	7.944851e-07	7.944851e-07	7.944851e-07	7.944851e-07
F56C9.7	2.056053e-05	2.056053e-05	8.751374e-06	0.0001105041	8.751374e-06	0.0001833841	2.48409e-06	0.0006474377	2.48409e-06	0.0002009676	2.48409e-06	2.48409e-06	2.48409e-06
F56C9.8	1.218735e-05	1.218735e-05	1.941595e-05	1.709256e-05	0.0001538981	4.874942e-05	1.218735e-05	1.218735e-05	1.218735e-05	1.218735e-05	1.218735e-05	1.218735e-05	1.218735e-05
ucr-1	9.357369e-05	9.357369e-05	9.820859e-06	0.0003118456	2.80771e-05	0.0003560501	4.805092e-06	0.0006954023	4.805092e-06	0.0009231088	4.805092e-06	4.805092e-06	4.805092e-06
F56D2.8	0.0002156267	1.500005e-06	0.0003008557	1.158685e-06	0.0001375137	1.158685e-06	5.295379e-06	0.0003397474	5.295379e-06	0.0002948129	5.295379e-06	5.295379e-06	5.295379e-06
clec-67	0.0001343707	9.621168e-06	0.0002574843	2.522388e-07	0.0001521892	2.522388e-07	0.00032783	1.298907e-05	0.0003311	1.298907e-05	0.0001149449	0.0002315383	1.298907e-05
F56F10.1	0.0005858072	0.002473967	0.000886087	0.001932676	0.000911288	0.001933178	0.001174882	0.00179728	0.0007625932	0.002197666	0.000935427	0.0007316693	0.002499918
F56F11.4	7.268282e-07	7.268282e-07	2.907313e-06	2.907313e-06	2.907313e-06	7.268282e-05	7.268282e-07	7.268282e-07	7.268282e-07	7.268282e-07	7.268282e-07	7.268282e-07	7.268282e-07
ipgm-1	0.0001408047	0.0001408047	0.0006220834	1.782383e-05	0.0005295253	2.218774e-05	0.0007753873	5.120444e-05	0.0007834962	5.120444e-05	0.0006505689	0.0005376346	5.120444e-05
F57B10.5	6.216973e-05	6.216973e-05	8.788652e-05	0.0001368017	8.212228e-05	1.976761e-06	1.005123e-06	0.0001976691	1.005123e-06	0.0004773509	1.005123e-06	0.000233337	1.005123e-06
ucr-11	1.066722e-05	1.066722e-05	4.266886e-05	0.0001706374	4.266886e-05	0.0001707135	1.066722e-05	1.066722e-05	1.066722e-05	1.066722e-05	1.066722e-05	1.066722e-05	1.066722e-05
pdxk-1	1.981286e-06	1.981286e-06	3.252698e-05	7.925142e-06	3.088479e-05	7.925142e-06	1.981286e-06	1.981286e-06	1.981286e-06	1.981286e-06	1.981286e-06	1.981286e-06	1.981286e-06
F57F4.4	5.215148e-06	2.086059e-05	1.303787e-06	1.303787e-06	1.303787e-06	1.303787e-06	1.303787e-06	1.303787e-06	1.303787e-06	1.303787e-06	1.303787e-06	1.303787e-06	1.303787e-06
F58A6.5	2.23747e-07	2.23747e-07	2.23747e-07	2.23747e-07	2.23747e-07	2.23747e-07	8.949879e-07	8.949879e-07	8.949879e-07	8.077266e-05	8.949879e-07	8.949879e-07	8.949879e-07
F58F9.3	8.252111e-07	8.252111e-07	3.300844e-06	3.300844e-06	3.300844e-06	8.252111e-05	8.252111e-07	8.252111e-07	8.252111e-07	8.252111e-07	8.252111e-07	8.252111e-07	8.252111e-07
F58F12.1	1.484134e-05	1.484134e-05	7.423504e-05	9.925363e-06	9.925363e-06	0.0001714716	4.927914e-07	4.927914e-07	0.0003149896	0.0001620307	4.927914e-07	4.927914e-07	4.927914e-07
faah-3	1.204642e-05	1.204642e-05	4.818569e-05	0.0001803302	4.818569e-05	0.0002055684	1.204642e-05	1.204642e-05	1.204642e-05	1.204642e-05	1.204642e-05	1.204642e-05	1.204642e-05
cpd-1	1.493061e-07	1.493061e-07	5.972245e-07	5.972245e-07	1.493061e-05	5.972245e-07	1.493061e-07	1.493061e-07	1.493061e-07	1.493061e-07	1.493061e-07	1.493061e-07	1.493061e-07
cysl-4	4.65034e-07	4.65034e-07	4.65034e-05	1.860136e-06	1.860136e-06	1.860136e-06	4.65034e-07	4.65034e-07	4.65034e-07	4.65034e-07	4.65034e-07	4.65034e-07	4.65034e-07
F59B1.2	6.097886e-05	6.097886e-05	0.000246679	5.264062e-07	0.0001082107	1.937402e-05	6.097886e-05	6.097886e-05	6.097886e-05	6.097886e-05	6.097886e-05	6.097886e-05	6.097886e-05
F59C12.3	2.882613e-05	7.206533e-06	1.801633e-06	1.801633e-06	1.801633e-06	1.801633e-06	1.801633e-06	1.801633e-06	1.801633e-06	1.801633e-06	1.801633e-06	1.801633e-06	1.801633e-06
H02F09.3	0.0002263169	0.0001400154	0.0002313985	0.0002018024	0.0001830843	0.0001167461	0.0002169806	0.0002364033	0.0001694467	0.0002044016	2.531821e-06	0.0003841877	0.000238907
ubxn-6	5.266134e-06	4.039109e-05	6.996522e-08	6.996522e-08	5.369457e-05	6.996522e-08	4.122104e-06	4.122104e-06	4.122104e-06	4.122104e-06	4.122104e-06	4.122104e-06	4.122104e-06
tat-2	1.459476e-06	5.778238e-05	2.27235e-09	5.035422e-05	2.27235e-09	3.347822e-05	1.576925e-06	4.209844e-05	1.576925e-06	9.234692e-05	1.576925e-06	1.576925e-06	1.576925e-06
H14E04.2	1.976894e-06	1.976894e-06	5.140397e-05	7.907577e-06	7.907577e-06	1.663424e-05	1.976894e-06	1.976894e-06	1.976894e-06	1.976894e-06	1.976894e-06	1.976894e-06	1.976894e-06
ttr-47	9.652105e-05	2.413026e-05	6.032566e-06	6.032566e-06	6.032566e-06	6.032566e-06	6.032566e-06	6.032566e-06	6.032566e-06	6.032566e-06	6.032566e-06	6.032566e-06	6.032566e-06
fgt-1	5.224148e-06	0.0001059431	3.200839e-05	7.490937e-05	2.981537e-05	2.898796e-05	1.280494e-05	0.0001396192	1.280494e-05	0.0002049681	1.280494e-05	1.280494e-05	1.280494e-05
emc-1	5.127832e-05	5.127832e-05	5.080343e-05	0.0004599869	5.080343e-05	0.0004601691	1.104605e-09	0.0003492186	1.104605e-09	0.00029662	1.104605e-09	1.104605e-09	0.000205897
H20E11.1	0.0004109523	0.001228017	0.0004576864	0.001161779	0.0004436049	0.001162104	0.0005147541	0.001772121	0.000222088	0.001531042	1.732494e-05	0.001022661	0.001493459
H20J04.6	8.888026e-07	8.888026e-07	3.55521e-06	8.888026e-05	3.55521e-06	3.55521e-06	8.888026e-07	8.888026e-07	8.888026e-07	8.888026e-07	8.888026e-07	8.888026e-07	8.888026e-07
bgal-2	3.58458e-06	2.749363e-05	4.76243e-08	4.76243e-08	3.654911e-05	4.76243e-08	2.805856e-06	2.805856e-06	2.805856e-06	2.805856e-06	2.805856e-06	2.805856e-06	2.805856e-06
ugt-13	1.130495e-06	1.130495e-06	4.52198e-06	1.790095e-05	1.827586e-05	4.52198e-06	1.130495e-06	1.130495e-06	1.130495e-06	1.130495e-06	1.130495e-06	1.130495e-06	1.130495e-06
H23N18.5	0.000240994	4.539252e-06	0.0002520695	2.084984e-05	0.0004017013	2.084984e-05	4.484599e-05	4.484599e-05	4.484599e-05	4.484599e-05	4.484599e-05	4.484599e-05	4.484599e-05
H24K24.3	4.314785e-05	4.314785e-05	0.0001674497	1.076712e-05	0.0002032012	1.765363e-05	0.0002120592	5.078492e-05	0.0002141099	4.074999e-05	5.603068e-06	6.416656e-05	5.603068e-06
trm-2A	1.358201e-05	1.358201e-05	1.358201e-05	1.358201e-05	1.358201e-05	1.358201e-05	5.432803e-05	5.432803e-05	5.432803e-05	5.432803e-05	0.004903105	5.432803e-05	5.432803e-05
rpb-5	1.398703e-05	1.398703e-05	8.190933e-06	4.619027e-05	7.208843e-06	6.845774e-06	1.398703e-05	1.398703e-05	1.398703e-05	1.398703e-05	1.398703e-05	1.398703e-05	1.398703e-05
H34C03.2	7.577658e-06	7.577658e-06	1.003408e-05	8.764463e-06	3.024795e-05	3.806148e-07	7.577658e-06	7.577658e-06	7.577658e-06	7.577658e-06	7.577658e-06	7.577658e-06	7.577658e-06
H34I24.1	6.023651e-06	7.750309e-05	1.007831e-05	1.007831e-05	1.007831e-05	1.007831e-05	0.0001927647	5.188648e-07	5.188648e-07	5.188648e-07	5.188648e-07	0.0001425657	5.188648e-07
H34I24.2	0.0003157559	8.457508e-05	0.0004152558	4.605974e-05	0.0003991707	4.607928e-05	0.0006105673	5.757408e-06	0.0004271437	2.538399e-05	0.000512452	0.0006361501	3.960525e-05
H41C03.3	1.779648e-06	1.779648e-06	4.591981e-05	7.118591e-06	1.517772e-05	7.118591e-06	1.779648e-06	1.779648e-06	1.779648e-06	1.779648e-06	1.779648e-06	1.779648e-06	1.779648e-06
H43E16.1	8.229795e-05	0.0003092196	0.0001332584	0.0001710452	0.0001961096	0.0002157028	0.0002156828	6.477499e-05	7.066175e-05	0.0001267301	0.0003164878	0.0001170827	0.0004968042
algn-5	1.687218e-06	1.687218e-06	6.748874e-06	0.0001687218	6.748874e-06	6.748874e-06	1.687218e-06	1.687218e-06	1.687218e-06	1.687218e-06	1.687218e-06	1.687218e-06	1.687218e-06
kcc-3	8.172834e-07	4.780152e-05	1.142243e-05	4.292378e-05	1.089717e-05	1.470798e-06	4.480849e-06	4.480849e-06	4.480849e-06	4.480849e-06	4.480849e-06	6.944865e-05	4.480849e-06
K02D7.1	0.000147719	2.492808e-06	0.000446773	2.341834e-05	0.0002562294	2.341834e-05	0.0002816133	1.063012e-05	1.063012e-05	1.063012e-05	1.063012e-05	0.0002244498	1.063012e-05
snap-29	0.0002134386	9.611011e-07	0.0001432176	6.359025e-07	6.519122e-05	6.422957e-05	0.0002519306	3.160546e-06	3.160546e-06	3.160546e-06	3.160546e-06	0.0005262826	3.160546e-06
K02E7.1	0.0001038942	2.597355e-05	6.493386e-06	6.493386e-06	6.493386e-06	6.493386e-06	6.493386e-06	6.493386e-06	6.493386e-06	6.493386e-06	6.493386e-06	6.493386e-06	6.493386e-06
ahcy-1	0.002654004	0.001460569	0.003077299	0.001200896	0.00306373	0.001155356	0.002563	0.001327722	0.002909331	0.001025482	0.002261092	0.002201416	0.002169223
teg-4	3.090202e-06	3.090202e-06	6.163795e-07	2.381946e-05	1.236081e-05	2.383164e-05	3.090202e-06	3.090202e-06	3.090202e-06	3.090202e-06	3.090202e-06	3.090202e-06	3.090202e-06
K02F3.2	1.215706e-06	1.215706e-06	4.862824e-06	1.072456e-05	4.862824e-06	3.075686e-05	1.215706e-06	1.215706e-06	1.215706e-06	1.215706e-06	1.215706e-06	1.215706e-06	1.215706e-06
K02F3.9	4.359414e-05	4.359414e-05	0.0001814088	1.253642e-05	6.857384e-05	6.726105e-05	0.0002471028	9.375261e-06	0.0002495588	0.0001137902	9.375261e-06	0.0001747586	9.375261e-06
K02F6.3	1.217783e-06	1.217783e-06	1.445433e-05	4.871133e-06	2.526442e-05	4.871133e-06	1.217783e-06	1.217783e-06	1.217783e-06	1.217783e-06	1.217783e-06	1.217783e-06	1.217783e-06
lron-7	0.0002123604	0.0002123604	0.0006648722	3.102881e-05	0.00053792	1.4001e-05	0.0004117057	7.352475e-05	0.000414981	0.0002270482	0.000187327	0.0005354793	7.683846e-07
K03H6.2	1.374706e-06	1.374706e-06	0.0001374706	5.498823e-06	5.498823e-06	5.498823e-06	1.374706e-06	1.374706e-06	1.374706e-06	1.374706e-06	1.374706e-06	1.374706e-06	1.374706e-06
K04A8.1	6.436887e-06	6.436887e-06	6.962792e-05	2.574755e-05	0.0001428618	2.574755e-05	6.436887e-06	6.436887e-06	6.436887e-06	6.436887e-06	6.436887e-06	6.436887e-06	6.436887e-06
K04C2.2	1.508271e-07	1.508271e-07	6.033084e-07	1.508271e-05	6.033084e-07	6.033084e-07	1.508271e-07	1.508271e-07	1.508271e-07	1.508271e-07	1.508271e-07	1.508271e-07	1.508271e-07
nuo-4	7.944851e-07	7.944851e-07	3.17794e-06	3.17794e-06	3.17794e-06	7.944851e-05	7.944851e-07	7.944851e-07	7.944851e-07	7.944851e-07	7.944851e-07	7.944851e-07	7.944851e-07
K06A5.2	7.637279e-05	7.637279e-05	6.222669e-05	9.416067e-05	9.633871e-05	5.699268e-05	0.0001108126	0.0001462031	5.510659e-06	0.0002714115	5.510659e-06	0.0001805269	0.0001779615
acdh-3	0.0001379449	8.66436e-07	6.781694e-05	7.221814e-06	6.428008e-05	7.227536e-06	2.923657e-05	2.923657e-05	2.923657e-05	2.923657e-05	2.923657e-05	2.923657e-05	2.923657e-05
K06A9.1	1.588681e-05	0.0007195304	4.072119e-05	0.000614461	4.072119e-05	0.0005793084	5.79923e-06	0.000847554	0.0001125522	0.0007302623	5.79923e-06	9.002436e-05	0.0007174348
K06H7.8	0	0	0	0	0	0	0	0	0	0	0	0	0
acl-14	1.439431e-06	1.439431e-06	5.757726e-06	2.302577e-05	5.757726e-06	2.303604e-05	1.439431e-06	1.439431e-06	1.439431e-06	1.439431e-06	1.439431e-06	1.439431e-06	1.439431e-06
cyp-35A5	6.046195e-06	6.046195e-06	2.418478e-05	9.671756e-05	2.418478e-05	9.676068e-05	6.046195e-06	6.046195e-06	6.046195e-06	6.046195e-06	6.046195e-06	6.046195e-06	6.046195e-06
cri-2	3.677824e-05	3.677824e-05	0.0002256903	3.222856e-05	0.00042391	3.222856e-05	0.0003339638	1.501454e-07	0.0006819566	1.501454e-07	1.501454e-07	1.501454e-07	1.501454e-07
K07C11.7	4.547452e-06	4.547452e-06	7.465603e-05	1.818981e-05	7.088686e-05	1.818981e-05	4.547452e-06	4.547452e-06	4.547452e-06	4.547452e-06	4.547452e-06	4.547452e-06	4.547452e-06
K07E3.4	0.0003547186	0.0001341343	0.0006310575	8.925798e-05	0.0004511846	2.521661e-05	0.0008875802	1.325304e-05	0.0004407586	6.56061e-05	0.001093639	0.0004743278	1.325304e-05
sdz-24	6.415103e-07	6.415103e-07	2.566041e-06	2.566041e-06	6.415103e-05	2.566041e-06	6.415103e-07	6.415103e-07	6.415103e-07	6.415103e-07	6.415103e-07	6.415103e-07	6.415103e-07
K07H8.2	1.426739e-06	1.426739e-06	2.365797e-05	5.706955e-06	5.706955e-06	2.201249e-05	1.426739e-06	1.426739e-06	1.426739e-06	1.426739e-06	1.426739e-06	1.426739e-06	1.426739e-06
K07H8.10	7.109463e-06	7.109463e-06	7.264521e-07	2.047786e-05	5.795473e-07	2.048995e-05	3.23706e-06	3.23706e-06	3.23706e-06	6.192753e-05	3.23706e-06	3.23706e-06	3.23706e-06
ugt-19	3.740544e-06	3.740544e-06	1.496217e-05	2.624195e-05	1.496217e-05	0.0001071162	3.740544e-06	3.740544e-06	3.740544e-06	3.740544e-06	3.740544e-06	3.740544e-06	3.740544e-06
K08B12.1	9.531265e-05	7.603525e-08	0.0002393935	1.263806e-05	0.0001372363	1.263806e-05	1.075355e-05	1.075355e-05	0.0002389936	1.075355e-05	1.075355e-05	1.075355e-05	1.075355e-05
scrm-5	4.929479e-07	4.929479e-07	1.971791e-06	1.971791e-06	1.971791e-06	4.929479e-05	4.929479e-07	4.929479e-07	4.929479e-07	4.929479e-07	4.929479e-07	4.929479e-07	4.929479e-07
K08D12.3	4.26277e-05	4.26277e-05	0.0003890175	0.0001705108	0.001056795	0.0001705108	4.26277e-05	4.26277e-05	4.26277e-05	4.26277e-05	4.26277e-05	4.26277e-05	4.26277e-05
cif-1	7.124926e-05	7.124926e-05	0.00013104	0.0001176057	7.478889e-05	7.973666e-06	2.852574e-05	0.0002178893	2.852574e-05	0.0003104882	2.852574e-05	2.852574e-05	2.852574e-05
K09C4.5	2.849596e-07	2.849596e-07	1.139838e-06	2.849596e-05	1.139838e-06	1.139838e-06	2.849596e-07	2.849596e-07	2.849596e-07	2.849596e-07	2.849596e-07	2.849596e-07	2.849596e-07
K09C6.9	5.441076e-05	5.441076e-05	5.701011e-05	5.31956e-05	5.426285e-05	5.321837e-05	0.0001595037	8.377636e-05	0.0003875487	6.578187e-05	1.73816e-05	0.0001080253	1.73816e-05
cyp-35A3	2.418478e-06	2.418478e-06	9.673912e-06	3.868702e-05	9.673912e-06	3.870427e-05	2.418478e-06	2.418478e-06	2.418478e-06	2.418478e-06	2.418478e-06	2.418478e-06	2.418478e-06
K09E2.3	8.802568e-06	8.802568e-06	0.0001445127	3.521027e-05	0.0001372167	3.521027e-05	8.802568e-06	8.802568e-06	8.802568e-06	8.802568e-06	8.802568e-06	8.802568e-06	8.802568e-06
K09F6.3	3.704234e-06	4.492e-05	3.280546e-08	2.893441e-05	4.456775e-05	2.89433e-05	1.008569e-05	1.008569e-05	1.008569e-05	0.0001240836	1.008569e-05	1.008569e-05	1.008569e-05
ctsa-1	0.0002380991	4.854691e-05	0.000122664	0.0001523014	0.0001549004	7.981142e-05	4.403684e-05	6.321991e-05	0.0003078681	1.387798e-05	0.000256317	0.0001455045	0.0002091507
clec-88	0.0001142515	2.136962e-06	0.0001982512	9.933032e-06	0.0001140025	9.933032e-06	2.128444e-05	2.128444e-05	2.128444e-05	2.128444e-05	2.128444e-05	2.128444e-05	2.128444e-05
K10C2.1	0.001413899	0.002290224	0.001284845	0.002128303	0.00148679	0.002538051	0.001466142	0.001993258	0.00161611	0.002119296	0.001820191	0.001118682	0.002896616
asp-14	3.133865e-05	3.133865e-05	0.000246782	1.242479e-05	0.0001885909	1.242479e-05	0.0002330942	4.298205e-06	0.0003706687	4.298205e-06	4.298205e-06	0.000167944	4.298205e-06
fah-1	1.040537e-05	0.0001456934	0.0002896567	1.162187e-05	0.0001939576	1.416078e-05	0.0004165813	2.887393e-07	0.0004199539	2.887393e-07	2.887393e-07	0.0001099106	2.887393e-07
rnst-2	6.516091e-05	8.479209e-06	8.696319e-05	1.100558e-07	1.100558e-07	1.100558e-07	6.657233e-06	6.657233e-06	6.657233e-06	6.657233e-06	6.657233e-06	6.657233e-06	6.657233e-06
swt-7	3.885917e-06	3.885917e-06	1.554367e-05	3.428029e-05	1.554367e-05	9.831211e-05	3.885917e-06	3.885917e-06	3.885917e-06	3.885917e-06	3.885917e-06	3.885917e-06	3.885917e-06
K11D12.6	8.139592e-07	8.139592e-07	3.255837e-06	3.255837e-06	8.139592e-05	3.255837e-06	8.139592e-07	8.139592e-07	8.139592e-07	8.139592e-07	8.139592e-07	8.139592e-07	8.139592e-07
K11D12.7	8.096065e-07	8.096065e-07	3.238426e-06	3.238426e-06	8.096065e-05	3.238426e-06	8.096065e-07	8.096065e-07	8.096065e-07	8.096065e-07	8.096065e-07	8.096065e-07	8.096065e-07
K11G9.5	2.419591e-07	0.0001991297	8.374901e-08	0.0001334597	4.349285e-05	8.800105e-05	6.104103e-07	0.0002497908	6.104103e-07	0.0002140167	6.104103e-07	6.104103e-07	0.0001990585
slc-25A10	3.001383e-06	3.001383e-06	1.200553e-05	7.590764e-05	1.200553e-05	2.649265e-05	3.001383e-06	3.001383e-06	3.001383e-06	3.001383e-06	3.001383e-06	3.001383e-06	3.001383e-06
K11H12.4	0.0001348961	0.0002365881	1.28342e-05	0.0004573807	0.0001188388	0.0003283898	8.950302e-06	0.0005574859	0.0002151395	0.0003996525	8.950302e-06	0.0001708694	0.0002944807
K11H12.6	6.78168e-06	6.78168e-06	6.188914e-05	2.712672e-05	0.0001681265	2.712672e-05	6.78168e-06	6.78168e-06	6.78168e-06	6.78168e-06	6.78168e-06	6.78168e-06	6.78168e-06
K11H12.7	4.250403e-06	0.0001955604	8.893489e-05	8.303052e-05	8.468264e-05	1.520743e-05	3.553735e-05	3.553735e-05	3.553735e-05	3.553735e-05	3.553735e-05	3.553735e-05	3.553735e-05
K12B6.4	1.251294e-07	0.0001701829	4.423569e-06	0.000155041	6.822601e-05	6.707743e-05	3.060722e-06	0.000593641	3.060722e-06	0.0001900213	3.060722e-06	3.060722e-06	3.060722e-06
K12C11.1	0.001070835	0.000243823	0.001185476	0.0003256133	0.0009907342	0.0001619378	0.001743074	5.796642e-05	0.002195902	0.0001285335	0.0009426451	0.001265488	2.165092e-05
